Date,Name,Tweets,USD_EUR
2020-01-22,Emmanuel Macron,"Ici vivent les trois grandes religions du Livre, ensemble, à travers des lieux qui ont marqué leur propre Histoire.… https://t.co/acKKFYTyg8",1.1088
2020-01-22,Emmanuel Macron,"Dans cette région bousculée par les divisions, la place des chrétiens d'Orient est importante. Là où ils sont menac… https://t.co/60HG3CbTot",1.1088
2020-01-22,Emmanuel Macron,L'ombre noire de l'antisémitisme renaît. https://t.co/dqDLqFHisK,1.1088
2020-01-22,François Hollande,RT @ViensVoirMonTaf: 🎉 Vous étiez 120 ce soir pour l’inauguration de l’#appliVVMT !!! Merci à @fhollande @LaFrancesengage @Fondation_EDF et…,1.1088
2020-01-22,François Hollande,"RT @LaFrancesengage: Ce soir, inauguration #officielle de #appliVVMT par le Président @fhollande à la @Fondation_EDF 💥Une nouvelle étape da…",1.1088
2020-01-21,Emmanuel Macron,"Faire croître les PME pour qu’elles deviennent des ETI, les ETI pour qu’elles deviennent des grands groupes. C’est… https://t.co/qM2yrezOgA",1.1115
2020-01-21,Emmanuel Macron,"La France réussira si elle agit ""en même temps"", d’un bloc. Réconcilier territoires, énergies et ambitions, réconci… https://t.co/3PSoDwLWMy",1.1115
2020-01-20,Emmanuel Macron,Excellente discussion avec @realDonaldTrump sur la fiscalité du numérique. Nous allons travailler ensemble sur un b… https://t.co/rbs5ZABn52,1.1085
2020-01-20,Emmanuel Macron,Les résultats des réformes engagées depuis le début du quinquennat sont là : en deux ans et demi on a créé plus de… https://t.co/ub46i7szAC,1.1085
2020-01-20,Emmanuel Macron,"Durant 12 ans, on a détruit des emplois dans l’industrie. Depuis 8 mois, on en recrée. https://t.co/27eWBsGpqM",1.1085
2020-01-20,Emmanuel Macron,"RT @Elysee: Avant le Sommet #ChooseFrance, @AstraZenecaFR annonce investir 500 millions de dollars en France, dont près de la moitié à Dunk…",1.1085
2020-01-20,Emmanuel Macron,Great discussion with @realDonaldTrump on digital tax. We will work together on a good agreement to avoid tariff escalation.,1.1085
2020-01-17,François Hollande,Depuis plusieurs années il y a une tendance à la fragmentation de notre pays. À l’occasion de ma participation aux… https://t.co/8vnjAXY9mC,1.1108
2020-01-17,Emmanuel Macron,RT @Elysee: EN DIRECT| Inauguration de la Grande Exposition du #FabriquéEnFrance par le Président @EmmanuelMacron. https://t.co/ippgJrKpZu,1.1108
2020-01-17,François Hollande,J’apporte tout mon soutien à la @CFDT face aux attaques dont elle a été victime. C’est inacceptable. Dans une démoc… https://t.co/eZ8iEf43yZ,1.1108
2020-01-17,François Hollande,RT @LatifaIbnZ: Je suis très honorée et heureuse d’avoir échangé avec Monsieur le Président François Hollande lors des #AssisesCitoyenneté.…,1.1108
2020-01-17,François Hollande,"@LatifaIbnZ Heureux de vous avoir vue chère @LatifaIbnZ. Merci pour votre engagement en faveur de la jeunesse, il est précieux.",1.1108
2020-01-16,Emmanuel Macron,Le groupe aéronaval viendra soutenir l’opération Chammal de janvier à avril 2020 avant de se déployer en Atlantique… https://t.co/s0VWSBbX2g,1.1169
2020-01-16,Emmanuel Macron,"Dans la péninsule arabique et dans le Golfe arabo-persique, nous avons déployé en un temps record la Task force Jag… https://t.co/5uutlaHg7i",1.1169
2020-01-16,Emmanuel Macron,"Au Proche et Moyen-Orient, malgré les mutations de la région, nos forces engagées dans l’opération Chammal poursuiv… https://t.co/ANeZnVMC2I",1.1169
2020-01-16,Emmanuel Macron,"La menace augmente. L'actualité des dernières semaines ne fait que le confirmer. La sécurité de la Nation, son aven… https://t.co/jM5pp674Xb",1.1169
2020-01-16,Emmanuel Macron,EN DIRECT I Vœux aux armées depuis la base aérienne 123 d’Orléans-Bricy. https://t.co/nWaEAmgfdy,1.1169
2020-01-15,,,1.1142
2020-01-14,Emmanuel Macron,"Entre le catastrophisme de certains et l’immobilisme d’autres, nous devons suivre une 3ᵉ voie : regarder le problèm… https://t.co/Trc312ODmu",1.1115
2020-01-13,Emmanuel Macron,La présence de la France au Sahel n’a qu’un seul intérêt : la lutte contre le terrorisme. https://t.co/8tpuqYSwUm,1.1126
2020-01-13,Emmanuel Macron,"J’ai décidé d’engager des capacités de combat supplémentaires au Sahel. Pour amorcer cette dynamique, 220 militaire… https://t.co/QpMd9zYCBV",1.1126
2020-01-13,Emmanuel Macron,La France est engagée militairement au Sahel pour deux raisons : https://t.co/58zQIrkB9z,1.1126
2020-01-13,Emmanuel Macron,"Ce Sommet de Pau est un moment important après ce que nos pays ont subi. Je veux avoir une pensée pour les civils,… https://t.co/ji1N0fnDvh",1.1126
2020-01-13,Emmanuel Macron,EN DIRECT | Conférence de presse à l’issue du Sommet de Pau sur notre engagement militaire dans la lutte contre le… https://t.co/ilLUxYkBbc,1.1126
2020-01-13,François Hollande,RT @DiataResonantes: @fhollande @BLajara @LaFrancesengage Merci Monsieur le Président. Honorée de voir les actions de @Resonantes_FR mises…,1.1126
2020-01-13,François Hollande,RT @BLajara: Merci @fhollande de la reconnaissance de @LaFrancesengage pour tous ces petits ruisseaux qui alimentent l'idéal républicain.,1.1126
2020-01-13,François Hollande,"En 2020, je continuerai à être aux côtés de cette France généreuse et solidaire. Cette France qui a le visage de… https://t.co/uL1FKf1Lb2",1.1126
2020-01-10,Emmanuel Macron,Plastique : comment permettre au secteur de s’adapter ? On ne peut pas dire aux dizaines de milliers de citoyens qu… https://t.co/S3Vggn3cj9,1.1091
2020-01-10,Emmanuel Macron,"Les citoyens ont demandé plus de démocratie, ils ne veulent plus être simplement celles et ceux qui respectent les… https://t.co/G4cNMdtKK5",1.1091
2020-01-10,Emmanuel Macron,EN DIRECT | Échanges avec les 150 membres de la Convention citoyenne pour le Climat. https://t.co/d9S13gYXva,1.1091
2020-01-10,Emmanuel Macron,"RT @Elysee: Saviez-vous que, depuis plusieurs mois, a lieu dans notre pays un exercice démocratique unique en Europe ?

Sur invitation de l…",1.1091
2020-01-10,Emmanuel Macron,"Je l’ai dit, le répète : on ne signera plus d’accords avec des puissances qui ne respectent pas l’Accord de Paris s… https://t.co/Bkkms20yOa",1.1091
2020-01-09,,,1.111
2020-01-08,François Hollande,"RT @franceculture: L'ancien président @fhollande réagit à l'affaire #Matzneff. Pour lui l'écrivain ""n'est pas seulement un libertin, comme…",1.1115
2020-01-08,François Hollande,"Presque 25 ans après sa disparition, hommage à François Mitterrand qui avait compris la nécessité de rebâtir une gr… https://t.co/L4CxFaHcVh",1.1115
2020-01-07,François Hollande,"Cinq ans déjà, et le souvenir de cette terrible journée de janvier est toujours aussi présent. Je pense à tous ceux… https://t.co/SQdU4562pY",1.1172
2020-01-07,Emmanuel Macron,"Avec @AndrejPlenkovic, la Croatie prend la présidence du Conseil de l’UE : nous aurons à cœur de réinventer la rela… https://t.co/3LTuID3N8V",1.1172
2020-01-07,Emmanuel Macron,"Il y a cinq ans, l’horreur terroriste et le crime antisémite frappaient la République. Pensées pour toutes les vict… https://t.co/PAYLRwRfir",1.1172
2020-01-07,François Hollande,"RT @franceculture: .@fhollande ""La décision de #Trump a des conséquences très lourdes, le régime iranien sort renforcé de cette épreuve, si…",1.1172
2020-01-07,François Hollande,"Après les attentats de janvier 2015, la France a fait bloc, la France a été unie, la France a défendu ses valeurs.… https://t.co/FRtGR5ihr9",1.1172
2020-01-07,François Hollande,"Hommage aux victimes de l’Hyper Cacher, assassinées parce qu’elles étaient juives. Je pense aussi à Ahmed Merabet e… https://t.co/pPOXjsAmvm",1.1172
2020-01-06,François Hollande,"RT @Lesmatinsfcult: #CharlieHebdo, Hyper Casher : le 7 janvier 2015, le terrorisme frappait la France.

Cinq ans après, rendez-vous ce mard…",1.1194
2020-01-03,Emmanuel Macron,"L’année s’ouvre endeuillée par le drame de Villejuif. J’adresse mon soutien aux victimes de l’attaque, à leurs fami… https://t.co/GIGSOMQJ4E",1.1147
2020-01-02,,,1.1193
2019-12-31,Emmanuel Macron,"Je mesure aussi combien les décisions prises peuvent parfois heurter, susciter des craintes et des oppositions. Fau… https://t.co/TdL3lhfKeK",1.1234
2019-12-31,François Hollande,J’adresse à toutes et à tous mes meilleurs vœux pour cette nouvelle année. https://t.co/rC94hfJIee,1.1234
2019-12-31,Emmanuel Macron,Vœux 2020 aux Français. https://t.co/NkKKPTvJ6A,1.1234
2019-12-31,Emmanuel Macron,"En ces fêtes de fin d’année, pensée chaleureuse pour ceux qui sont malades ou qui sont seuls. Et pour nos militaire… https://t.co/kbiGKNSOjI",1.1234
2019-12-31,Emmanuel Macron,Très bonne année 2020 https://t.co/SrcW54Iflj,1.1234
2019-12-31,Emmanuel Macron,"Si l’année 2019 fut marquée par des moments d’épreuve et d’émotion, elle fut aussi l’année où nous avons commencé à… https://t.co/FjddTjTDh2",1.1234
2019-12-31,Emmanuel Macron,Je prends ce soir devant vous l’engagement de consacrer toute mon énergie à transformer notre pays pour le rendre p… https://t.co/UCIEFbOgZ1,1.1234
2019-12-31,Emmanuel Macron,La réforme des retraites est un projet de justice et de progrès social qui sera mené à son terme. Mais j’entends le… https://t.co/noODN7Ozkh,1.1234
2019-12-31,Emmanuel Macron,Un projet de justice et de progrès social. https://t.co/fOijf3yisb,1.1234
2019-12-31,Emmanuel Macron,"L'apaisement toujours, doit primer sur l'affrontement. https://t.co/5Q4Wzho7aH",1.1234
2019-12-31,Emmanuel Macron,2020 sera l’année où un nouveau modèle écologique doit se déployer. https://t.co/If97dDATWP,1.1234
2019-12-31,Emmanuel Macron,"Ensemble, faisons de la décennie qui s’ouvre une décennie française et européenne.",1.1234
2019-12-30,,,1.1189
2019-12-27,,,1.1153
2019-12-24,,,1.1079999999999999
2019-12-23,Emmanuel Macron,Il est indispensable que les peuples souverains du Sahel rappellent leur détermination à mener ce combat avec notre… https://t.co/vzguGUXdZS,1.1075
2019-12-23,Emmanuel Macron,"Nous sommes à un tournant de la lutte contre le terrorisme au Sahel : il nous faut en clarifier le cadre politique,… https://t.co/iGa9DVl2Jx",1.1075
2019-12-23,Emmanuel Macron,Au peuple nigérien et à @IssoufouMhm : nous étions à vos côtés hier pour nous incliner devant vos 71 martyrs tombés… https://t.co/tZocOg56sJ,1.1075
2019-12-20,Emmanuel Macron,"L’action que nous menons en Afrique, avec nos partenaires africains, européens et internationaux est une action glo… https://t.co/KhXK7MnpHr",1.1097
2019-12-20,Emmanuel Macron,"Vos familles, je veux les saluer très chaleureusement. Je sais les contraintes que fait peser sur elles votre engag… https://t.co/KBCR4impvU",1.1097
2019-12-20,Emmanuel Macron,"À cet instant, avec nos Forces françaises en Côte d’Ivoire, j’ai une pensée pour nos 13 soldats tombés en opération… https://t.co/jwNNaowsKt",1.1097
2019-12-20,Emmanuel Macron,"Soldats, marins et aviateurs, avant de partager le repas de Noël avec vous et vos camarades à Abidjan, je tiens à v… https://t.co/RibniayyaS",1.1097
2019-12-20,Emmanuel Macron,L’efficacité de l’action internationale de la France et la qualité de nos relations avec nos partenaires repose tou… https://t.co/ND6I7lcQTd,1.1097
2019-12-20,Emmanuel Macron,"Depuis la Côte d’Ivoire, avec nos troupes, mon message à l’ensemble des soldats, marins et aviateurs en mission dur… https://t.co/snir1rIEGm",1.1097
2019-12-19,,,1.1117
2019-12-18,François Hollande,La France parle et essaye d’agir. Mais là il y a eu un manquement de présence politique. Je regrette qu’il n’y ait… https://t.co/cLrkSYuITW,1.1115
2019-12-18,François Hollande,"Une réforme universelle n'est possible que si elle donne des garanties à chacun. Aujourd’hui, elles manquent, ce qu… https://t.co/TenAkcoPQJ",1.1115
2019-12-18,François Hollande,#COP25 : Les grands pays n’ont pas été au rendez-vous de l’urgence climatique. Un écart grandissant se creuse entre… https://t.co/WTqVmHQxqA,1.1115
2019-12-18,François Hollande,"C’est sous mon quinquennat que les personnes avec des carrières longues ont pu partir à la retraite à 60 ans, que l… https://t.co/etWsuJCqc4",1.1115
2019-12-18,François Hollande,Beaucoup de Français sont prêts à faire des efforts mais pas quand il n’y a pas de justice. La découverte de l’âge… https://t.co/WLsUNkvEVq,1.1115
2019-12-18,François Hollande,"Il y a un problème de méthode, un problème de confiance, et un problème de justice. Présenter un projet improvisé,… https://t.co/04ZWYqjlgu",1.1115
2019-12-18,François Hollande,"Il va falloir qu’il se passe quelque chose à gauche : une mobilisation citoyenne, une organisation, une force qui p… https://t.co/yKnhUU5gBn",1.1115
2019-12-17,François Hollande,RT @Asso_Corruption: Félicitations à tous les candidats et aux lauréats du Prix de l’association #StopCorruption. Une 1ère édition marquée…,1.1162
2019-12-17,François Hollande,"COP25, situation au Sahel, climat social : je serai demain matin à 8h20 sur @franceinter https://t.co/L3D5nHPvuQ",1.1162
2019-12-16,François Hollande,"RT @LaFrancesengage: En cette période pré-hivernale, l’aide aux plus démunis devient, plus qu’une nécessité, une priorité. @fhollande renco…",1.1146
2019-12-13,Emmanuel Macron,"To our British friends: with Brexit you are leaving the EU, but you are not leaving Europe. You remain by our side,… https://t.co/c1dDw5XbDh",1.1174
2019-12-13,Emmanuel Macron,"À nos amis Britanniques : vous avez entériné le Brexit, mais vous ne quittez pas l'Europe. Vous restez à nos côtés,… https://t.co/UTUTvIHCzD",1.1174
2019-12-13,Emmanuel Macron,Fin de Conseil européen. Au cœur des échanges que nous avons eus : notre objectif d'être le premier continent neutr… https://t.co/v8pthqrYxR,1.1174
2019-12-13,Emmanuel Macron,"Oui, l’Europe sera bien le premier continent neutre en carbone ! Nous l’avons acté ensemble hier soir. Avançons mai… https://t.co/VF6oIHBw7f",1.1174
2019-12-13,Emmanuel Macron,EN DIRECT | Conférence de presse à l’issue du Conseil européen. https://t.co/40XSRNOR1e,1.1174
2019-12-13,Emmanuel Macron,"Pour notre avenir, l’Europe doit se doter d’un budget ambitieux pour investir dans une alimentation saine, dans la… https://t.co/o9q5Fqs3B9",1.1174
2019-12-12,Emmanuel Macron,RT @Elysee: EN DIRECT | Déclaration du Président @EmmanuelMacron à l’ouverture du Conseil européen. https://t.co/ddDCQ9xgPm,1.1137
2019-12-12,Emmanuel Macron,"L'Europe, premier continent à atteindre la neutralité carbone ? C'est l'ambition de l'#UEGreenDeal. Conseil europée… https://t.co/oqMDDRHYj9",1.1137
2019-12-11,,,1.1075
2019-12-10,Emmanuel Macron,"Désengagement, libération de prisonniers, cessez-le-feu : pour la première fois depuis plus de 3 ans, nos discussio… https://t.co/pzrLnJx19P",1.1077
2019-12-10,Emmanuel Macron,"En cette Journée internationale des droits de l’Homme, je pense à Fariba Adelkhah et Roland Marchal, nos compatriot… https://t.co/dUxgRh75xi",1.1077
2019-12-09,Emmanuel Macron,"EN DIRECT | Avec Angela Merkel, Volodymyr Zelensky et Vladimir Poutine pour un Sommet au format dit « Normandie ».… https://t.co/BnjU6HuEIu",1.1075
2019-12-09,Emmanuel Macron,Le conflit en Ukraine a fait plus de 13 000 morts depuis son déclenchement. Il continue à faire des victimes chaque… https://t.co/7edFox0rZb,1.1075
2019-12-06,Emmanuel Macron,"RT @Elysee: EN DIRECT | À Nîmes, @EmmanuelMacron rend hommage aux trois sauveteurs de la Sécurité civile, morts en portant secours aux vict…",1.1094
2019-12-06,Emmanuel Macron,J’ai une grande ambition pour la sécurité civile. Une ambition à la mesure du courage de ses héros. Nous continuero… https://t.co/bbrJdH2YEb,1.1094
